y_true,y_pred
1.340000000000003,1.922582909721516
1.25,1.4150030022755014
1.2700000000000038,1.9063525751461523
1.0399999999999994,1.5879919234904816
3.48998612075,3.4556222448913156
3.5899999999999976,2.5921104408065525
1.689999999999998,2.618846331142965
1.8799999999999968,2.2279524515981333
3.874999999999996,2.7070654437685433
3.87,1.8441677794832436
1.169999999999996,1.345536010269798
2.3199999999999945,2.988574618172441
1.2700000000000038,2.7744768752231055
2.430000000000005,1.635054142246643
3.830000000000007,2.935835165398702
2.490000000000006,3.1660504161668537
1.280000000000001,1.5444580701904287
1.1299999999999972,2.3177601818860656
2.509999999999994,1.9911848611426226
3.269999999999992,1.9012949319001222
1.1100000000000043,1.9707931687536422
2.1299999999999963,2.0922392677166215
1.6399999999999926,1.5630633864640504
2.2900000000000063,1.804602706021364
1.5999999999999988,1.8697596068270017
1.8300000000000007,2.31115564337436
3.1000000000000103,2.586761868151105
2.5199999999999947,2.2704595083735835
0.96,1.4535259263074567
3.6399999999999895,2.3273656526014337
0.9399999999999984,1.6555369106151594
1.280000000000001,1.3791078607503604
3.410041637750001,3.04118511058345
3.3399999999999954,2.7531583960220893
2.579999999999996,2.264094587765766
2.310000000000002,2.1067434200318083
2.019999999999998,2.078371423237124
1.5699999999999947,2.42747905512829
3.1499999999999893,3.1713129429692435
1.8999999999999968,1.7434015904006275
1.0900000000000027,3.327775168615062
2.0299999999999927,1.9676146749523005
1.990000000000005,2.6409284234373875
1.0900000000000027,1.6122222054088584
3.9907756232666656,3.461281359493641
1.6100000000000074,2.334884475537146
1.980000000000001,2.3751290407210335
2.5,2.0124322126292538
1.0399999999999994,2.199726189766115
1.7599999999999956,2.056064714001897
1.6299999999999968,2.3699977659209748
1.409999999999997,1.8640639176198022
1.0,1.903050128963787
2.459999999999993,1.692658598086517
2.490000000000006,1.9014992219434228
1.460000000000002,2.3513110395244516
3.899999999999996,3.0121842246768664
1.2100000000000015,2.0377586211636993
4.120000000000004,2.855109159419072
3.769999999999991,2.604157799464664
1.0900000000000027,1.620303506216006
2.199999999999993,2.5031585459263654
1.6399999999999926,1.875385583655046
1.980000000000001,2.432632457877516
4.769999999999989,2.474158338846919
1.660000000000001,1.5987213741849744
1.9300000000000053,2.6004197277283434
4.029999999999983,2.195534208286654
2.019999999999998,1.7248296884425207
1.7599999999999956,2.5597368105349365
2.699999999999992,2.354148539784908
1.1399999999999952,1.9848681562571813
1.340000000000003,2.431693116600547
1.8300000000000007,2.073234917589524
1.800000000000006,2.2834383180670357
3.620000000000004,2.5493510288981405
2.800000000000008,2.0002908268492576
1.970000000000007,1.9331153796422536
1.3300000000000052,2.0169047573128216
2.0,2.5108215701182828
1.1299999999999972,1.7488457428176634
1.59,1.4062293931726166
2.0699999999999945,2.4648459108761687
1.1899999999999982,2.1710160904485165
2.1000000000000045,3.4959454976220106
4.549999999999988,3.4586899605714483
1.300000000000004,2.3900615329218002
1.7400000000000044,1.655103967826605
3.820000000000008,3.6014514031446345
1.6399999999999926,2.195820923089857
2.920000000000004,2.421070147210372
3.1100000000000105,2.662396002905665
1.6999999999999944,1.8608813484878852
2.58999999999999,2.039496201916299
1.25,2.020981303134521
1.689999999999998,2.4143936934374897
1.7900000000000025,1.6931621567037152
1.2599999999999971,2.365753946432939
2.1299999999999963,2.430736717303458
1.6399999999999926,2.962704669769891
2.879999999999997,1.8563927186237117
1.689999999999998,1.6013903881233404
1.7599999999999956,2.023947735269007
1.910000000000004,2.2582033123515335
1.75,2.7190128490766217
4.730000000000011,2.488738667823695
1.92,2.0386771561851025
2.089999999999994,2.199849199532865
2.5,2.1643133184843033
4.92138632162778,1.7272712949263684
1.3899999999999937,2.1024584879272683
1.4399999999999984,2.215564409368078
1.959999999999996,2.374293005733591
3.029999999999986,2.7564905701225384
2.300000000000008,1.8371711907044943
1.1399999999999952,1.9290870762537164
2.430000000000005,2.2856546505578557
3.190000000000004,2.740110229533184
3.129999999999996,2.073479037475129
1.25,1.373804710088872
2.189999999999998,2.9815560045443084
1.9300000000000053,2.9452032887849655
1.7599999999999956,2.2107431540794313
1.3700000000000032,1.5104100421179545
0.9399999999999984,2.7810708405320286
1.3100000000000018,3.228314258108136
1.529999999999999,2.3328163733297145
4.379999999999996,2.2118921516421257
2.0799999999999987,1.8097785186933157
2.8500000000000094,2.9125004066829696
3.1499999999999893,2.8279477530431736
1.1899999999999982,1.738199197982648
1.7799999999999951,1.8106291793241096
1.8999999999999968,1.8779684410450748
1.400000000000004,2.0271106012755835
2.75,2.801014147018993
2.060000000000002,2.4682769216085503
4.0900000000000025,2.9323844480610375
1.3199999999999952,2.2528058681798027
4.2600000000000025,2.8295482538553913
2.1399999999999912,2.0106092593861886
3.6799999999999935,2.185782992672967
1.810000000000002,1.409226744252927
3.269999999999992,2.7787301970567695
1.169999999999996,3.118493079861435
3.6799999999999935,2.1571337841235447
4.200000000000009,3.4807472829363992
3.199999999999997,1.7139464307621137
3.960000000000004,1.9670119299027218
1.1500000000000037,1.7916042317404972
1.1399999999999952,2.080867472778365
2.019999999999998,2.5897662859648665
2.810000000000002,2.8590147796713774
1.9300000000000053,2.201907713337031
2.060000000000002,2.4295451784941267
1.7599999999999956,2.183379438248491
3.230000000000008,2.1281693740940835
1.800000000000006,2.981816947614162
1.300000000000004,2.0586530583619247
3.4987014428416616,2.1783157821315196
2.5299999999999887,2.8969949497088163
2.240000000000005,1.9566793703986165
1.0600000000000018,2.108789314789493
1.7400000000000044,1.9304349824227633
1.8799999999999968,2.2259297729689402
1.4499999999999953,2.249573626527482
1.0500000000000025,1.3867895349861965
1.6800000000000053,2.181705325313614
2.7599999999999936,2.5214704834836827
2.180000000000005,2.1979414654255955
1.4499999999999953,1.471740551416497
1.8700000000000032,2.685464508276516
4.360000000000011,2.5133018559974825
1.3199999999999952,2.162713256251165
1.0999999999999963,1.8042179490240051
1.2400000000000029,3.432371232588169
4.66,2.7804064874788934
1.2100000000000015,1.371457605420239
2.75,3.2197458080349257
2.0799999999999987,2.8697680986095
1.4799999999999964,2.1239097572529912
1.340000000000003,2.1548436654300263
1.8799999999999968,2.5729993233400683
1.300000000000004,3.5633847311329845
1.6100000000000074,1.7756753170440667
1.4399999999999984,2.1404979863255162
1.1399999999999952,1.8483362571737272
1.5399999999999994,1.986057951524772
4.502385575589445,2.766046805663343
3.54,3.321836971370161
1.1200000000000028,1.3583399672228884
1.1800000000000046,1.621645316905317
2.540000000000008,2.1256104498556847
1.5399999999999994,2.7128403420766216
1.0600000000000018,1.2323358651196703
1.5999999999999988,2.851216363390608
2.1000000000000045,2.341341974996557
1.4399999999999984,1.4138271819131922
1.409999999999997,2.1205491996636123
3.0799999999999987,1.8321032456141146
1.5500000000000052,1.6635736671122405
5.279999999999981,3.487455757181861
2.170000000000002,2.124658123965381
3.928548770817775,1.8225225819134334
